video_id,channel_name,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k,reaches_5k
d59d11d9-c479-4419-a708-a8549bfd5829,channel_891,1599,489,4196,22,1,164,1000,3,1,271,5000,4,0,False
a835cf60-506b-42c5-805e-cf0ed9a770ca,channel_342,974,317,6548,6,1,59,1000,0,0,131,5000,7,0,True
636206ec-00da-4b20-a8b1-b9fb7a72b298,channel_50,1773,1155,5086,79,2,283,1000,16,2,621,5000,29,1,True
a93923d6-6969-47a4-a11c-da29d00207e9,channel_132,101,1728,10206,85,8,242,1000,11,2,483,5000,14,0,True
bf31b319-23fa-47b2-b916-5d2e436659bd,channel_218,1467,373,3192,11,2,135,1000,7,1,214,5000,6,0,False
dfde8585-6f0c-48a1-948b-eb5328187153,channel_302,1603,210,5235,4,1,57,1000,0,0,113,5000,5,0,True
d2deb4b1-ae78-4251-b817-c3d1e0ac3506,channel_962,554,414,5378,16,3,117,1000,4,0,195,5000,5,0,False
8b40f1b5-9319-4e90-8b3f-b8a9d4d08cfe,channel_119,451,864,3438,19,2,289,1000,15,2,414,5000,17,2,True
9c6dba8d-9b6c-4d5f-a277-4afd25e981f6,channel_342,432,1715,7370,54,10,268,1000,11,2,627,5000,14,3,True
aaf89225-b888-412e-b98e-8dcdc1859c3a,channel_689,1692,1513,7072,99,11,276,1000,16,1,545,5000,18,2,True
9cfdb926-e8a3-4269-bafa-70e0e595746d,channel_208,183,307,5119,12,1,83,1000,3,0,158,5000,10,0,True
4ab54ab4-8a66-423e-b0b3-89a424caae46,channel_843,251,503,9720,28,1,81,1000,2,0,188,5000,10,0,True
3db251c6-9cd1-41d3-b12e-a0403a791a4d,channel_606,84,352,6408,20,0,68,1000,5,0,121,5000,8,0,True
4d2f4de8-f20d-49d7-88d0-81125c0da695,channel_178,1081,1791,8107,42,12,267,1000,9,2,459,5000,17,3,True
3e7c5598-8cf8-4689-9933-6f837ab7a660,channel_374,729,1505,9084,58,11,263,1000,17,1,650,5000,42,4,True
a3fabccf-ce3e-4bf2-aec0-fcb5b25ce846,channel_881,322,1667,9747,98,11,258,1000,18,1,630,5000,14,2,True
3d8556f1-d2ea-4562-9f91-dcd9448d2852,channel_784,1287,403,4107,28,3,151,1000,2,0,266,5000,10,1,True
a19cd992-db83-49ac-8283-409b3b379f33,channel_758,1116,1101,8137,69,3,149,1000,6,1,315,5000,10,1,True
f7008dc7-4a60-4a1b-9d03-8e4d766a0a1e,channel_357,1226,502,3570,21,3,187,1000,6,0,264,5000,10,1,False
71bce904-f3ee-4ee8-8901-371e8e47131f,channel_416,1798,820,3920,29,7,259,1000,19,1,361,5000,7,1,False
a1e863ac-f8d5-45fe-87b4-472a8bc8ab20,channel_767,592,641,7488,23,2,116,1000,3,1,267,5000,13,0,True
27a9e144-1a09-4a9a-b6bb-fbcd629cec35,channel_721,975,494,3521,30,3,196,1000,11,1,320,5000,11,0,False
5c6e8261-0ceb-4080-a4da-f7b3432a65c9,channel_667,1679,2541,11411,147,16,293,1000,10,2,559,5000,12,3,True
51d44d02-359d-4c3b-be03-600e5365d40d,channel_73,671,857,3505,26,2,280,1000,16,2,674,5000,23,0,True
8348d053-30e7-4cc3-81e6-02e46ab4f548,channel_3,1065,1927,7976,102,11,273,1000,18,2,509,5000,19,1,True
e330a37a-5e50-4465-bdc2-fea17b296b16,channel_32,1557,777,3677,30,6,293,1000,20,2,479,5000,24,1,True
6e6f8909-60e6-4302-bdd0-108655b42b6b,channel_920,1638,539,3622,30,5,211,1000,13,0,281,5000,10,1,False
7762f1eb-2820-4ae6-9392-3758cf161fce,channel_544,147,538,3795,18,5,190,1000,12,0,274,5000,7,0,False
a6e783c2-7c51-4f8d-a52f-d6da3d816cff,channel_579,1571,907,4860,49,5,266,1000,11,1,381,5000,9,1,False
40dc24d4-6f35-4179-ac95-601f0b0c26d0,channel_671,1238,744,3892,25,3,280,1000,19,0,476,5000,23,2,True
6a071cd5-4515-4402-9442-26b29298a05a,channel_858,509,666,3582,20,5,257,1000,12,1,361,5000,9,0,False
3eeb50b7-1fd9-4f4c-8167-56768af04ba1,channel_601,383,344,3657,7,3,112,1000,5,0,164,5000,5,0,False
1dfd6b6c-b58d-4fa5-a506-5208ed5c4124,channel_956,32,911,9633,51,3,131,1000,3,0,198,5000,4,1,True
259d6b47-56d7-401a-b7e8-f090157e136b,channel_311,1529,265,5029,11,0,81,1000,4,0,124,5000,3,0,False
dd43cd91-0103-4f68-a7db-25a2ca318968,channel_242,954,249,4898,14,1,77,1000,4,0,101,5000,1,0,False
f6af285e-5c09-4adb-8602-70582198bd76,channel_546,630,927,7147,44,8,194,1000,9,1,462,5000,12,3,True
d0ee286a-35cf-44f5-a504-702ca5120225,channel_607,1767,1013,6820,28,4,225,1000,15,1,482,5000,12,1,True
84f18c67-73d7-4187-bb74-e3458c50c96b,channel_998,853,660,6363,18,5,121,1000,7,0,225,5000,12,1,True
a80f064e-9655-4472-a1fb-b5a552774e86,channel_819,121,565,4905,24,3,159,1000,9,0,264,5000,9,0,False
25de28b7-9dd4-4ad2-91de-eebce42fdb43,channel_632,185,751,9624,26,4,94,1000,6,0,148,5000,5,0,True
6bcb7f86-6ec8-4ad7-9c05-dc56fd97e3ef,channel_559,458,661,5659,29,2,186,1000,12,1,297,5000,6,0,False
24592642-0a27-4f48-9667-9c6fd791b21d,channel_979,1441,402,3957,10,0,152,1000,2,0,211,5000,8,0,False
1300f1b7-2ecf-4f95-a370-ce620fb7a6ec,channel_181,1531,932,5412,27,2,246,1000,13,2,432,5000,14,1,False
c8b2afb7-3ae3-40f6-b48f-90c75253998e,channel_827,1762,2015,9328,81,5,253,1000,2,0,364,5000,21,1,True
250912c0-93c3-41f5-a3f4-0175cd0e3616,channel_599,1747,1136,7033,73,4,203,1000,8,0,415,5000,24,0,True
f2fb3e6a-a4cb-433d-8106-398d5adbd013,channel_191,860,2386,11469,58,23,257,1000,4,1,527,5000,27,2,True
33c66b31-f804-4356-8ae7-77b3f0821c2a,channel_542,1793,1029,7389,25,7,214,1000,14,1,523,5000,18,0,True
88ff5c86-5995-45b3-b151-312860ef4897,channel_337,1760,1847,9759,114,16,236,1000,10,1,374,5000,6,2,True
9f5f9bd9-02a7-407a-bcb2-9d6c2244c0bb,channel_768,1590,1720,11923,91,10,228,1000,6,1,469,5000,15,0,True
1efbe8d9-21bc-4881-b711-ff9600fc26b7,channel_544,90,365,3540,19,1,116,1000,5,0,151,5000,2,0,False
d1318ac5-e116-4c4a-876c-c4b7f9beab45,channel_979,109,783,11891,16,5,94,1000,1,0,221,5000,9,0,True
9cb9f7cd-8fe7-4df1-a285-154797be674e,channel_302,1456,775,10868,50,7,93,1000,5,0,134,5000,8,0,True
3eabafca-998a-4cef-acc4-13cf9b365097,channel_215,477,771,3969,26,2,295,1000,3,1,429,5000,12,0,False
10e9b17c-973e-4124-9dc1-8ae8fde67702,channel_912,437,949,5269,49,6,252,1000,14,2,420,5000,11,3,True
9c891527-2539-4c21-a6a1-c6df066e9596,channel_46,1766,976,8791,45,5,170,1000,2,1,252,5000,6,0,True
3545322f-8898-48ac-b3dc-64605ebb4d0e,channel_363,877,878,3558,59,6,289,1000,21,2,583,5000,21,2,True
aa6e24de-25fb-471d-b317-5deec5c1130b,channel_420,100,751,3357,24,6,252,1000,4,1,370,5000,16,0,True
4d320fdd-8fb2-4b4d-9862-c82c3c9242a8,channel_333,56,567,8495,17,3,81,1000,6,0,161,5000,4,0,True
8183c8c9-786a-480e-81d4-7021394c0e6c,channel_517,1515,1182,8203,24,8,229,1000,12,0,339,5000,7,1,True
9ff70f8e-8eb5-44cb-a257-7a9403d93c6a,channel_786,325,362,5173,16,1,86,1000,6,0,148,5000,3,0,True
b5443068-c50b-49ae-99e1-ecd79cee1018,channel_353,501,160,3860,9,0,57,1000,3,0,75,5000,1,0,False
4f00a508-8ab1-4244-b84e-6c1e9deccd0a,channel_318,1661,300,4039,13,1,99,1000,4,0,156,5000,9,0,True
3287bfbc-cfe7-4427-a5e7-a6168401020b,channel_83,371,739,3399,18,3,292,1000,7,2,424,5000,16,1,False
609fd1c5-40d5-498b-a282-525e810d1724,channel_758,1653,761,3881,35,6,238,1000,6,2,440,5000,18,1,True
af86e423-1762-4614-8d8d-d0be416d44ba,channel_592,1062,542,3725,26,3,186,1000,14,1,224,5000,3,0,False
9a1a7c66-040c-4b33-ae55-7ce32229deee,channel_998,916,788,3739,30,2,282,1000,7,2,514,5000,14,3,True
31ad02ad-5a25-4d6f-adfc-99d25f648168,channel_848,320,2704,12314,63,17,274,1000,7,1,501,5000,32,2,True
ba677080-4f23-47b2-8d4a-6613176a9527,channel_524,799,1346,11010,82,5,147,1000,3,1,330,5000,9,1,True
44cd3be3-4105-4c44-961f-c3c424eb84d9,channel_353,1630,397,4626,19,3,110,1000,1,0,202,5000,3,0,True
2418175c-2599-43e1-8cef-ef00a72aaf78,channel_832,1267,380,4042,21,1,144,1000,10,0,214,5000,8,0,False
d0a1fc6e-b1c3-45e3-b01a-9a3be0d5bf83,channel_538,1481,739,4588,18,6,219,1000,8,2,376,5000,9,0,False
4c512e21-c89f-482f-9fd3-12b81e0d7dac,channel_765,1248,1103,7264,57,9,172,1000,2,0,426,5000,9,0,True
67127dea-2cff-4993-8007-8c5eecf585ac,channel_902,314,1633,8810,89,5,281,1000,15,0,415,5000,14,0,True
1296fd78-ff2e-4a40-9904-08fe5b092768,channel_381,1202,840,4818,43,6,226,1000,12,0,377,5000,12,0,False
7155b324-9d91-4c69-bc3f-db503a1daffe,channel_440,1062,644,5986,40,1,136,1000,6,0,191,5000,3,0,True
d1729d98-4345-4dfb-a51e-9ec1245ac48d,channel_745,1244,1532,13451,105,3,174,1000,3,1,301,5000,15,1,True
d4b5f53b-af7d-4592-8378-c32fde480747,channel_393,112,1362,11963,55,11,175,1000,4,1,327,5000,8,1,True
a940874d-7d9a-46f5-8e01-0f357d401bcd,channel_206,1190,399,9954,20,2,64,1000,1,0,121,5000,4,0,True
a812aabe-4c9f-40fa-862d-6d68b2471304,channel_631,1462,472,3432,30,1,161,1000,12,0,286,5000,18,2,True
e4c68a39-db3d-4dc1-a9b2-ba00ed1be34c,channel_426,228,239,6382,14,2,51,1000,2,0,120,5000,4,0,True
b8f79cef-2dfc-4ac7-8b4d-ba1bbba4811f,channel_253,830,791,3901,53,5,282,1000,13,0,445,5000,11,1,False
d96aeefa-2f8c-4184-9a36-19314f783f0a,channel_91,1299,201,4708,8,1,57,1000,1,0,99,5000,3,0,False
8ac10b14-918a-4273-bc28-707079c44589,channel_669,906,2023,8600,60,8,292,1000,18,2,442,5000,21,1,True
b3a4f51e-a9ce-4248-82d1-5541c8cfd020,channel_987,638,994,5348,65,8,288,1000,22,2,394,5000,3,0,False
61ec88ef-555c-43d8-864b-e2ccc19166c7,channel_31,1195,1046,12494,45,9,126,1000,2,0,194,5000,7,0,True
a28753ea-eabf-4537-aba7-18bca761c54a,channel_973,351,591,5613,15,3,158,1000,5,0,278,5000,11,1,True
f47be546-b860-4b43-919e-586dae844989,channel_747,633,1098,11790,61,4,125,1000,5,0,224,5000,10,0,True
a41182fa-502d-4f68-bf59-63c36571c8f7,channel_779,382,852,3769,53,7,281,1000,4,1,560,5000,14,0,True
acc27494-0f9a-4449-beef-8f78b94a0458,channel_308,1771,925,6029,27,2,235,1000,8,2,380,5000,9,1,False
c87d98af-6af9-4e98-a69b-782e5742cda6,channel_325,1796,709,4651,46,2,228,1000,6,1,428,5000,6,0,True
9e06da87-5efb-427e-9557-8803ef273103,channel_226,1580,217,2836,15,2,87,1000,5,0,117,5000,2,0,False
05c8b283-1af7-4580-92fd-1936460aec90,channel_17,161,560,4930,12,3,165,1000,12,0,208,5000,4,0,False
6a29bfd1-046f-44b0-a550-f9c987ffeb2e,channel_69,1710,2093,10665,134,13,227,1000,10,0,439,5000,8,3,True
d8805f23-b0f6-4b7a-b849-28ca486aae73,channel_694,1285,705,5013,26,4,206,1000,15,1,353,5000,10,0,False
02275a88-339c-4c14-aa08-8b560d827dd9,channel_820,1676,836,3940,16,6,288,1000,15,0,388,5000,4,0,False
e630ebc3-94f9-475d-b839-272d5bd23963,channel_386,1383,989,11998,48,2,114,1000,3,0,174,5000,6,0,True
072b9957-5398-4dc3-a7ee-7fa092ec7fe6,channel_511,1090,540,3441,22,1,188,1000,9,1,293,5000,7,1,False
3becb79b-070e-4274-92db-9a77ef375c8b,channel_549,566,656,5415,13,6,155,1000,7,0,275,5000,4,1,True
ee826b17-e9aa-4fe9-b7ef-9b064e56ea52,channel_621,1774,481,9800,31,3,55,1000,1,0,118,5000,5,0,True
a4f8543a-cad4-4eda-9d52-a44802dd0b5e,channel_108,1373,462,11910,23,1,54,1000,0,0,81,5000,5,0,True
99221ffe-4fea-4a0b-8b14-ae590828512e,channel_894,1046,664,3580,42,4,212,1000,8,1,254,5000,9,0,False
49fa251b-4dfa-4eec-9f40-1b61fc2f2c24,channel_807,33,669,4185,45,1,245,1000,17,2,324,5000,3,1,False
8312ef5d-b2a3-42ab-a293-44eded751fb5,channel_837,190,1145,9637,45,7,181,1000,10,1,330,5000,8,1,True
c2707b2d-167a-4927-95d4-76c0ac89cc82,channel_599,1478,1732,9607,74,10,282,1000,9,0,672,5000,19,3,True
6bea62c7-74e5-45a5-b4a7-cc1f3eb32373,channel_882,265,562,5084,33,5,164,1000,5,0,368,5000,9,0,True
b609c2bb-bb17-455d-8481-5553bbc25fe8,channel_62,628,773,7017,40,6,144,1000,4,1,208,5000,7,0,True
86f736cb-bbbe-41f7-b7a9-c9f1442889ee,channel_354,332,1841,11362,98,9,231,1000,7,2,420,5000,21,1,True
2672fd82-429b-48e2-b8c5-6d22e851e8fe,channel_691,1520,2590,15329,125,16,268,1000,4,1,462,5000,12,1,True
f50e6485-e955-4c55-b47d-efdb3307730c,channel_913,648,2485,14589,124,11,250,1000,5,0,445,5000,9,0,True
f5410577-870b-47a3-b229-b18d9f8be82e,channel_87,1316,1214,8351,42,10,206,1000,13,1,331,5000,15,2,True
eabd18d0-3942-41e3-bc88-3bef321f2ded,channel_114,337,665,4511,30,3,210,1000,7,1,310,5000,12,0,False
5eccc772-5ae1-4bbe-8565-480c3b506225,channel_892,1086,2320,12711,68,11,265,1000,6,1,520,5000,12,1,True
fef2560e-a9b6-4fb9-aba9-bd67b0d49bbb,channel_599,1177,1515,6498,39,13,267,1000,14,0,565,5000,25,2,True
09ef2018-c1ad-4255-9c58-a11d5ad308b2,channel_863,771,979,5543,22,4,273,1000,11,2,390,5000,6,1,False
c1d45b6e-d20f-440a-b583-596eaf6a60db,channel_645,626,272,3771,18,1,102,1000,3,0,134,5000,2,0,False
8a6293d1-3e6a-4e1d-bbdf-f9a05d1e9c9f,channel_163,286,854,4492,31,6,285,1000,3,1,368,5000,4,0,False
180f060e-f501-47f3-b89b-ca4dd0104660,channel_355,385,1575,11637,33,5,199,1000,9,0,397,5000,20,2,True
0cabca34-d77f-4347-92b7-f53eb82c224e,channel_443,36,225,3772,12,1,80,1000,1,0,103,5000,2,0,False
536d5bc7-c9ce-4a71-811a-6ce383cc1774,channel_22,1077,348,3898,15,0,121,1000,9,0,160,5000,6,0,False
99923fcf-729f-4e2d-87db-f126f2e6e2ae,channel_790,1734,973,12291,33,8,106,1000,1,1,152,5000,5,0,True
c496333f-3e22-4e28-8106-63da51ffa022,channel_618,289,435,5264,17,0,117,1000,6,0,206,5000,3,0,False
94ba1d15-dea2-4433-8920-c086fac13c03,channel_625,520,578,8970,18,4,77,1000,3,0,138,5000,8,0,True
dad42626-c751-4496-aa2a-b339f8128441,channel_651,1667,278,4121,10,2,93,1000,2,0,125,5000,4,0,False
16160d5f-9755-47fd-a238-33fc71ce7df5,channel_95,350,661,5388,20,4,166,1000,10,0,236,5000,5,0,False
89b6ddb2-7f41-4884-8444-ddad7c4128e5,channel_921,1497,666,4123,35,5,244,1000,18,0,316,5000,5,1,False
a3eaea47-6b6c-43f4-8de7-3a4534899d84,channel_61,81,893,3458,36,7,296,1000,15,1,368,5000,9,1,False
a43c8475-82bc-4c42-8ae6-335e01a7f452,channel_948,1275,2311,13181,139,9,239,1000,14,0,542,5000,13,2,True
5de5f4c1-b02b-4068-8366-b3a57cee9a18,channel_125,118,1322,11471,92,10,137,1000,6,0,257,5000,17,1,True
f56f8873-b905-4711-be1d-569325c012fb,channel_85,125,1861,10199,79,15,201,1000,4,0,314,5000,21,2,True
6b961bff-a800-4a20-8f6d-d3ddb4796a68,channel_608,928,568,5271,13,1,155,1000,3,1,212,5000,5,0,False
b7388add-e678-4957-ad36-b59027142f4a,channel_778,485,2698,11625,162,10,291,1000,15,1,645,5000,32,4,True
7c172c73-e6b5-40cc-8da9-8724535c3aa7,channel_947,1725,635,10262,27,4,92,1000,3,0,160,5000,8,0,True
cf7c392d-7b09-40d3-b9d9-fc87885f0c4a,channel_997,1630,2386,10929,97,23,284,1000,9,0,435,5000,30,2,True
15232535-49c7-4e67-89df-d9d4e71f5974,channel_958,729,397,4640,20,3,131,1000,3,0,181,5000,6,0,False
198e7f5d-4a70-4e63-955b-ba4d788f2b61,channel_680,1114,1097,10853,64,10,142,1000,10,1,232,5000,4,1,True
ea0136e0-25e3-4576-b1be-f37c294b0986,channel_908,1174,763,4464,31,6,226,1000,12,1,419,5000,20,2,True
1e72138a-dc5c-4365-8c36-d5b03b302d99,channel_771,1411,2265,10913,141,12,267,1000,3,0,630,5000,19,2,True
9395dfc8-169f-451e-aafd-d31f81d12580,channel_124,983,605,4309,23,1,190,1000,3,0,408,5000,27,1,True
9de8b822-3733-41bf-9ad6-2a9738e6c3b5,channel_328,569,2083,10783,96,9,285,1000,19,1,584,5000,17,1,True
8dd8fa1e-5936-4a3e-962a-121831903725,channel_745,131,1792,12114,74,7,199,1000,2,0,306,5000,12,1,True
03e85fb8-b07a-48b3-980e-a388277b3e66,channel_146,1303,1843,7232,119,15,290,1000,10,2,655,5000,13,0,True
c2b88c74-496e-4db7-9197-c363e8548054,channel_69,895,152,3140,3,1,57,1000,2,0,89,5000,1,0,False
ff3552db-96e1-4289-a1df-26389a05cf13,channel_14,1339,1233,11573,83,7,131,1000,1,0,231,5000,9,0,True
21bf7492-525b-4904-806b-d36666576fb6,channel_948,1196,1059,8659,55,9,194,1000,13,0,347,5000,10,2,True
d3a0a1d7-0d5b-4c43-b681-6b49ca01f0a5,channel_176,277,559,10969,32,4,62,1000,3,0,139,5000,4,1,True
bfa64e31-08f1-4b88-b6e6-eac370227ac5,channel_970,605,268,5848,11,1,70,1000,4,0,106,5000,4,0,True
11c6fb05-c2f8-4210-b0ee-bc6ee5833ce3,channel_266,267,1618,10594,98,5,182,1000,4,1,372,5000,17,1,True
4db3201b-6511-43ae-b5ad-81563179ae3e,channel_519,180,1392,6146,89,12,285,1000,15,1,442,5000,23,2,True
89369a7f-61a6-416a-8bb0-d285f8d96c24,channel_784,1136,1765,8514,52,9,248,1000,6,2,554,5000,25,1,True
101a7f32-97f6-4892-aa39-b09b9e550dcd,channel_223,1730,909,15231,54,7,92,1000,7,0,197,5000,11,0,True
c7659278-32f8-423b-8510-355781284552,channel_84,304,302,7926,17,1,55,1000,1,0,119,5000,8,0,True
561bdc80-d398-4a09-b356-b96b7f4c1fc3,channel_747,960,942,13117,62,6,105,1000,6,0,177,5000,3,1,True
7f9fbf84-7c22-40a4-a9de-2d1a1b5d1db4,channel_855,564,1082,5165,34,5,271,1000,6,1,368,5000,6,1,False
ae178baf-2b35-4cf3-8882-fce4f213f152,channel_879,1301,1920,8949,122,13,255,1000,18,1,379,5000,15,0,True
7edc1cee-adf5-46aa-898e-c9d3df1f65f7,channel_591,244,2789,13891,169,14,284,1000,6,1,539,5000,21,3,True
aea460d5-a33f-4c66-9fc1-ebf7244fb25d,channel_316,26,843,7412,51,7,178,1000,13,0,269,5000,18,1,True
cf7fed28-1341-47e2-9988-d0ae0eaade02,channel_608,1312,919,5221,34,5,264,1000,20,1,418,5000,20,1,True
a3494708-e901-4629-b08f-31b3d5e3d592,channel_34,1096,467,4480,21,1,150,1000,10,1,239,5000,7,1,True
a48d28e3-af33-463f-82ce-2cb2bc5bdae5,channel_69,609,573,6618,27,4,107,1000,2,1,207,5000,10,1,True
400431a0-aa84-4095-a9d8-f2d70ab212e0,channel_693,1539,579,3286,29,4,197,1000,9,1,279,5000,11,0,True
ec5f408c-dd29-4ce1-9cc8-17a04b74366e,channel_808,1427,1195,11739,36,5,162,1000,6,0,371,5000,11,1,True
0b3820c1-b17a-411f-b060-dd3519036129,channel_662,984,992,6938,62,9,182,1000,12,1,397,5000,8,0,True
f8bb33e6-99ab-463f-9cd5-f49df2578d6c,channel_701,595,834,5381,28,7,214,1000,10,1,292,5000,10,0,False
8dd93ff4-fac8-4ca8-b80a-76db65ac2b51,channel_409,740,658,4074,24,1,181,1000,14,0,217,5000,2,0,False
e1f88a5e-0b5a-4784-a62b-0917c67d461e,channel_670,352,566,4760,28,3,163,1000,6,1,285,5000,10,0,False
d34f4697-b6d5-41da-b6b1-88b2d69e010a,channel_795,1440,1917,8221,82,17,273,1000,5,1,548,5000,37,2,True
7445fd12-e2d6-4e84-bc20-1c2530f0b647,channel_912,135,426,3444,8,2,145,1000,11,1,235,5000,3,1,False
b231e9db-5730-4bde-bda6-47ba072b9331,channel_270,569,732,5758,31,3,194,1000,2,0,310,5000,8,1,False
574d420a-b1e6-4c60-b2ce-72f7e364aa77,channel_849,1615,1657,10443,109,9,180,1000,2,1,402,5000,12,0,True
8f5ab905-d456-4e60-acc3-1f08d2c52b1a,channel_882,1338,234,4411,14,1,81,1000,3,0,135,5000,3,0,False
fc0e1d80-94d8-4ac6-9a4b-9fcf5ad85e74,channel_104,1193,1615,13369,38,15,189,1000,14,0,398,5000,20,0,True
a2ee1987-645b-45ec-99a7-9cf56e32c920,channel_942,1782,321,4028,17,2,127,1000,1,0,164,5000,4,0,False
0bb903ee-196a-4e88-a7c6-6e1976a03df2,channel_134,418,330,4653,11,1,85,1000,2,0,136,5000,3,0,False
98ee5f27-f988-4b0a-9b2a-ff7d8ed2e1a1,channel_748,469,1382,7153,88,7,244,1000,12,0,430,5000,28,3,True
76b72c93-ffc9-48b9-916b-191f3e0ee639,channel_698,1109,1256,10319,25,8,136,1000,7,1,226,5000,8,0,True
26af8e49-ea69-408c-8595-97fb394a593f,channel_592,1312,730,8002,49,5,124,1000,5,1,304,5000,12,2,True
fff5a778-ceec-4575-9cc9-8bd4950a509b,channel_350,920,656,4038,14,1,199,1000,5,0,320,5000,5,0,False
90b42d97-baa6-4e96-8358-bf0eab49715e,channel_893,845,555,4011,28,4,153,1000,4,1,226,5000,4,0,False
96245443-62e9-4953-9853-0dbcacc8e39a,channel_825,1778,340,7674,22,2,66,1000,0,0,111,5000,3,0,True
dab10ff4-0257-4f7c-900d-a4171e972cf7,channel_223,312,908,10342,46,8,123,1000,8,0,262,5000,7,0,True
3cc05525-0f91-47f2-a0b1-ba1103ffe80f,channel_232,317,741,3546,34,5,296,1000,3,0,412,5000,8,0,False
c39c4c6a-454f-48e0-aaaa-a92f14b17dbe,channel_753,770,1352,7733,41,12,261,1000,7,1,610,5000,36,2,True
0b467fae-158c-4a10-b89e-4ad408b800b9,channel_764,1603,625,4486,43,4,165,1000,10,1,209,5000,3,0,False
4ca1c500-c553-4d93-9165-85c00363676a,channel_162,786,2424,11743,116,22,246,1000,4,1,414,5000,21,2,True
e60efda0-21ed-431b-89e9-f32cf80503aa,channel_91,513,521,4307,25,4,174,1000,4,1,237,5000,9,0,False
cdbbce6c-bc8b-4c23-bc46-01f26953aff8,channel_737,1223,1767,13668,123,13,194,1000,6,0,357,5000,20,1,True
9a1d81a6-4c9a-4cae-a95f-7b6eac35cf10,channel_717,1202,545,3567,24,3,198,1000,6,1,330,5000,8,1,False
4f440dcd-285b-481e-9e85-182e52389d1e,channel_883,940,1765,9810,107,5,232,1000,3,1,430,5000,17,2,True
a71bd6da-6452-4d40-acd4-9df04240c8ac,channel_821,1627,394,2836,24,1,156,1000,3,1,203,5000,4,1,False
6d5ed13c-3867-4ceb-947e-0b383020e2e5,channel_668,1730,534,3165,12,5,204,1000,11,0,430,5000,19,3,True
f411a5d2-6c5f-4ba8-976d-8a86228d34a8,channel_884,1336,1675,10181,57,6,235,1000,4,0,400,5000,16,0,True
e1bc8232-63c3-4264-9380-7eea3038138e,channel_259,1423,405,4874,20,2,130,1000,9,0,188,5000,7,0,False
8ea2e8b3-f74a-424f-aeb5-33b9c30a51fd,channel_377,1581,368,7656,11,3,65,1000,4,0,142,5000,5,0,True
fc912cd2-3ff4-459f-83a4-0fcfd25242f7,channel_343,1586,890,11038,56,7,108,1000,1,0,261,5000,7,1,True
c001ad69-38fc-409e-8ea3-129df5a2bfcd,channel_725,1244,480,6440,22,2,90,1000,4,0,181,5000,8,0,True
b32759ec-a033-4d9e-a554-9bf703cd6262,channel_853,478,458,11429,16,2,62,1000,1,0,95,5000,4,0,True
49650d26-76fc-47f1-846c-b4e3c8b0a8d7,channel_993,832,186,5439,5,0,53,1000,2,0,94,5000,2,0,False
c4ebcdbd-8f59-42e1-a6b6-c46f2ced51bd,channel_404,232,505,6776,29,3,108,1000,7,0,269,5000,8,2,True
8cadd79e-3e73-4a2c-b73a-da1eb8a1de84,channel_624,1489,1697,9112,113,16,213,1000,2,1,411,5000,19,2,True
07728751-6bc1-45be-bb36-77838966f4ef,channel_437,168,953,5585,61,6,270,1000,10,1,446,5000,15,1,False
7f2df8c2-9555-467c-b749-fab3e59d87f0,channel_534,1510,1152,4648,44,8,294,1000,7,1,465,5000,27,0,True
45e98453-385b-4ad7-a8a0-5d082b1e664e,channel_970,903,604,3129,26,1,231,1000,14,0,372,5000,4,0,False
b96d3c4f-286e-4a43-a2e8-70f597c1dbea,channel_718,1630,545,8700,35,2,71,1000,1,0,113,5000,7,0,True
c3cf9afd-108d-403e-91b2-91323bb0540b,channel_320,1133,871,4339,42,3,244,1000,8,1,307,5000,4,1,False
f31a9482-61ed-41bf-b8ca-45a451479732,channel_844,938,492,3439,25,3,162,1000,10,1,207,5000,7,0,False
a53ee0ae-4aae-465c-a275-6e63b89ce7ef,channel_653,643,826,4273,25,4,286,1000,11,1,610,5000,24,4,True
3db14427-df42-4c40-b9a4-581667dbd1be,channel_177,1518,354,3748,23,0,132,1000,9,0,215,5000,3,0,False
31f0f38b-6922-4e9f-ac3e-27697a6a2f39,channel_456,328,331,4359,15,2,111,1000,2,0,161,5000,2,0,False
7a0ed9c8-9a85-4ea7-b0ad-05e1d2ca1a15,channel_682,1077,637,3605,28,2,219,1000,16,0,540,5000,14,0,True
f6a44e27-3b3f-4945-b994-9bb58a7aa3dd,channel_154,276,2452,13495,86,23,257,1000,16,0,633,5000,42,4,True
7d8d35cc-3996-4761-b733-c4c667a4cb18,channel_665,693,1448,9818,58,13,227,1000,14,1,408,5000,9,1,True
3a461bf7-18dd-40f7-90e5-79a409168a9c,channel_177,1127,1557,8571,86,8,286,1000,3,1,493,5000,9,2,True
f178c05a-f3f3-42bc-975f-59ac75c193e6,channel_655,1042,210,3606,6,1,81,1000,6,0,125,5000,3,0,False
dad45cb2-16d3-45d4-903e-74e1d1f0be48,channel_71,1397,531,4568,16,3,138,1000,8,1,172,5000,5,0,False
1e3e1bed-f4ed-43d7-a18c-3424b819410e,channel_452,1178,1200,10894,37,8,156,1000,3,0,310,5000,11,1,True
c0ac6890-ee6a-44d7-a565-7f57cc457bc9,channel_899,43,561,4189,17,3,209,1000,5,2,360,5000,6,1,False
5afb1898-7b30-41d2-976f-aee205a6415b,channel_551,856,542,5782,26,1,141,1000,3,1,209,5000,3,0,False
